address,SWC-100,SWC-101,SWC-102,SWC-103,SWC-104,SWC-105,SWC-106,SWC-107,SWC-108,SWC-109,SWC-110,SWC-111,SWC-112,SWC-113,SWC-114,SWC-115,SWC-116,SWC-117,SWC-118,SWC-119,SWC-120,SWC-121,SWC-122,SWC-123,SWC-124,SWC-125,SWC-126,SWC-127,SWC-128,SWC-129,SWC-130,SWC-131,SWC-132,SWC-133,SWC-134,SWC-135,SWC-136,solc_version,status,elapsed_sec
0x3ea22a68f0e34dbe89d8490a8796d14e2fa78ae1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.27,ok,14.89
0x3eb5db2c87618d92299a1b0be35c1a9b79939e12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.26,ok,5.978
0x3eb6e80ee65a2436491d5e8330008cbb459dd5a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,13.133
0x3ecb969226ae5796a6945738e5183e9f0fd05546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,partial,193.253
0x3ecba82d9ba1021cff8fb428a9874021b9e60595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.669
0x3ed9b138c07898c9a2e4a276f43c67d3ea88967c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.017
0x3ef197688655cf9c5c0e9cf55c4afd44d05be226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,1.732
0x3efc7f7d64bf02eb491f547a04d0f7bbabddb2e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,5.707
0x3f027b74ca9e619a587520b2f96f11498308d407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,1.668
0x3f142e7789ea95a2580e9da8f634a3a4ce479a3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.924
0x3f1feb54173a01baef1726e9efb95094f45e49da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,3.312
0x3f319ce4243fa20cf9099b8fb173d7d477c3c0b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.059
0x3f412dfe0f6b683982b4cd97b07b1faee15cd604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,1.634
0x3f495d3bc3dad8dcefdb51b01d2daf2374b43e49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,4.925
0x3f54b7b3bb29a8bef6863e18c275997746cd0ad9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.29,ok,10.98
0x3f62254c9fd515ce16828c1ed00c9010a5572f3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.21,ok,6.54
0x3f68a6a4fca2e6b85d041a53eb4090f6ac3311f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.26,ok,151.172
0x3f70f50ab9c1bb821b786fe31d6a37e697225ff8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.107
0x3f8398423c8d86f09f75c8b8c3566c1e1c392857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.21,ok,2.977
0x3f8537049c6e72b13cbcc736df03de906aea8968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.971
0x3f8650250df9a3ef830c72720b5bb30b425b92b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.16,fail,
0x3f89fedd7588456e44189a36fd888c56b2c1f589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.16,fail,
0x3f8a69e8f4a90c4929763b1691d5e249eb9b1b5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.097
0x3f95ad28a0b68ea29c5becb86a6e6d135628ec19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.22,ok,16.861
0x3fcf84e1beda06fbb3a8c629c43a05bfda5abbd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.09
0x400e54ac73c03fc82ccd888dd54d9d8090b2073d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.845
0x40359805b9d2c2ea14d0ca66bae96180433ad8c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,2.307
0x40362b6e0192bc94e79549cda22eb8c914f4be34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,6.32
0x403b9ec60cb698aece57a9bc4fdab4d4b92316c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,2.664
0x4048e65e3f7e699694e6e2d8b8808ad4c626fbab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.7,ok,2.809
0x404cbb1adc1524c3841b3f7df1e77290efb00540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.903
0x40511c24ac2aee21420a2374949f885701ce9f92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.864
0x405cce7b01a2cebeba7a07787281d8ebf04f2e36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,1.585
0x406ea220399b4178afaf01dba13119e618ea0fda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.24,ok,2.937
0x4075faa30ee74df66565a431e6681d824630027d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.26,ok,5.859
0x40792db07a19930c358c1a43175e7595e6b197ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.359
0x407bf4a5468dc0ff7b31fce6fcffa314bd9b1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,3.051
0x40a3058a06b5f30c4b70314176f4561cadd35831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.24,ok,17.23
0x40a6fcf59500187b6efdb641da2de63f24d0799c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,1.636
0x40a8272003ed0a545cbe401831ebb2e5432eb464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,10.911
0x40b5f5f0e1289b36b4c4860c3bd7d54296c5debb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.24,ok,2.951
0x40c5595661324c52a0475dbcc3f97590789e7bfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.9,ok,11.603
0x40dcf2cba55a12a869f6b882490af77ad645fe11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,2.59
0x40e02f225adaa9f0dc4a68d1e417b88f787904b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.856
0x40e6dd78bf9255865aa98a4e430084a48cfed460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,5.893
0x40e9829ed793d3b84e8a92f055d239a09e772d27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,2.43
0x40eba2fddb6fc3696c799430b563b933d35a5f8f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.736
0x40f27d221aa93260db1ce79f3ad4517707c9bd74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,3.311
0x40f2c3f30441c244d56e0e76a5767c28f508c9c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.7,ok,5.492
0x40fd143d4ac208ff7b95cd00754d85111abb3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.19,partial,204.487
0x40fdbb408bcf26092e764686245ee2279e220810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.179
0x4105d151436405dabd93187d1bdd4afb5e0221d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,2.551
0x412a34a8bce0fe9d4ac3642777d72c7a33cdba50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.24,ok,3.279
0x4135f299888496663c1f238e7fa13a26bbc4cf02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.28,ok,1.613
0x41376713ef76aac68da858109861ccc2c9959552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.28,ok,3.529
0x4140dd74897e9347eeb40f19d18a3a94483e0b25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.28,ok,3.647
0x4164d1e88596f4e297fdb88c470e1e036d44074d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,89.873
0x41857417ae5c775b3c2d70f8aa197e17362b4d73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.481
0x4189e9aeb3408812fb717d4ab482c2c8f9724470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.24,ok,3.476
0x41a1f5e41161827b360f7e3efbb1325e6e46edc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.28,ok,3.866
0x41bb80ea3a76445f5343cf735cf8ae6cf2babaff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,1.854
0x41ccfadc9de545135bfedb062be0742a0b702f35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.29,ok,5.684
0x41cfaeb5b2f84c6c81641b80b798ef8a037919d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,5.31
0x41cfb07faa0ef6fa490dfc1b9367dd1d6be44a4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.27,ok,6.09
0x41d58951cbd12d4ef49b0437897677bbf5547c80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.28,fail,
0x41db19a827c8c06835494d3a3612b49dabebc8ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,4.406
0x41e1b585f9a61722a135b673c2d2e3ba00916fbe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.191
0x41fcf5a2e40d8efb70b4295c13255cf4accaae04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.29,ok,14.438
0x4206933ad8c83f610cdb0231936faee846f79fab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.136
0x42069af4914a4f8dc594020ced2d7771442eaa8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,1.624
0x42069e779838929495ed0152ffc27145ce5c7f98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.174
0x4207a81284dc4f114cbb391c3bcdc605cb7d2fbe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.225
0x4214b9463c674f7f8d3d2a287781d18bb3e0fda4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,1.611
0x422d545aad5754650ccde629b30bcfd2233ad6de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.21,ok,3.084
0x42654c8bbfb10e5e9ba000f2419291cac520c2de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,fail,
0x426a1a25166de6c58be51dba370f9b1f9aca9051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,1.652
0x428e1e1646377b4f6a017ef59bd814b62049db51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,partial,203.739
0x42a17fac70f8fcac1576a9eddac2893d61288a6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.422
0x42a7ced8c483b0fea6bb727cdc0014e753f91571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,1.578
0x42a8bc1d25b00e821c5b57f2952ce1b6a67bd578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.28,ok,3.78
0x42c2f7fac11fefc9d0457e5c46fad0e28804e31d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,2.661
0x42ead17ab5cc900bc4bee3619a1fb1d1fd98b889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,15.957
0x430a2245750b00eedc643ee906a1aec328aa0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,11.577
0x430d7f454af3418ded776206f6cfd3a6b931752e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,1.631
0x433210079c89ce15ca6ea2f1ba19be7d83a4cc22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.1,ok,24.824
0x4339f48dd64caeed2e028219a1c9c07ac7a3d4e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.16,ok,3.931
0x434837092605038a8c1230682f72966abd13f3f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.0,ok,131.715
0x434e3ea7d9445681a805ef93f31e4da8077d7f16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.25,ok,6.77
0x4360d7ab6648584d1b6ccd59501e729cf201a557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.2,ok,104.383
0x4369b06ac8182a9d838187b79399885106f0ed50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.18,ok,98.822
0x4373b9abdd660f25a6c9ab737bc6795ff23535ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,2.688
0x43795e914beb0d1a4b273b6b8d921dad44ec8f81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.026
0x438450604aa52394ab69d14cc22b55c62b29ac6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,58.103
0x4393b54385e91824a2ae5dfd35e226a3313a1a18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.823
0x43aa3b07580d1e72968e922f6cf3c7af361cef76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.514
0x43b95d0395aa4e8173758663d8dc1b4d035d8b54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,4.778
0x43bad9555febb16e402512d7d98c9bf4de859fcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,1.599
0x43d0c2c774463a724fe9a507bec6281d8a58e1bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.063
0x43e373f3c801255179a9be9d1557d123941f53cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.9,ok,12.045
0x441ee214f472cbabab8f88b30d3447075c7707c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.98
0x443ebdf04c41b702aa77aa0e7c931f33b2435b7e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,44.046
0x444766d7599e967bf69bf296552ff6aba91e568e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,2.767
0x44536daeeefd70ab6c562744808965b09e92135f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,1.611
0x44762a454360a9068f544e7cbfffbe59a9cb299a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.28,ok,3.658
0x447b6238e4e943a2b5fd01850c8db78d639adf9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.28,ok,1.656
0x44813b04a6f0c942f3286ee4151feb59a3ddc0b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,1.75
0x449018350ef10258ce02b5f85265d0a6c39c97d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,64.665
0x44969b5af92062636a4197db620440442fa8951c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.25,ok,63.384
0x44ab64b768a2c7271480536ce7afeff5b2dad99d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,5.766
0x44ad5aa2f314b697aef29496d84534c8e6fc4bc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.23,ok,6.067
0x44b4ce9b2a4560d4c58266b14225be75a9deb111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.28,ok,1.609
0x44bd8e41355253a90558d5afe78e146a2dcace9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.28,ok,62.724
0x44c6b6fd3813cc536c59fe7683e0432030c8b003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,5.108
0x44cc097e581c814090992f435ae0e5f05936f83d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,3.6
0x44df6cbcda91bd1d6612501447925e986e0bcb51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.18,ok,3.419
0x4503ebf1d2286bb0c4a0ec2760b4cecbce4eaf70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.20,ok,1.722
0x450b14b7f016a036d4c679dd41465fe097eb863e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.29,ok,5.684
0x450e343d59bbf6ba29500353436afe25d82c4136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8.30,ok,9.841
